ec,contest,sido,gusigun,emd,gubun,candidates,votes,top1,top2,total
3,전라남도,전라남도,고흥군,영남면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,203|36|2|9|10,203,36,260
3,전라남도,전라남도,고흥군,과역면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,1183|116|32|33|36,1183,116,1400
3,전라남도,전라남도,고흥군,과역면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,359|87|19|23|21,359,87,509
3,전라남도,전라남도,고흥군,남양면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,558|68|10|14|16,558,68,666
3,전라남도,전라남도,고흥군,남양면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,414|69|22|12|20,414,69,537
3,전라남도,전라남도,고흥군,동강면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,926|104|33|29|21,926,104,1113
3,전라남도,전라남도,고흥군,동강면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,490|88|12|23|12,490,88,625
3,전라남도,전라남도,고흥군,대서면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,766|97|27|21|11,766,97,922
3,전라남도,전라남도,고흥군,대서면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,242|56|10|12|6,242,56,326
3,전라남도,전라남도,고흥군,두원면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,903|84|23|22|17,903,84,1049
3,전라남도,전라남도,고흥군,두원면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,422|82|15|15|10,422,82,544
3,전라남도,전라남도,보성군,보성읍,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,2408|321|82|108|66,2408,321,2985
3,전라남도,전라남도,보성군,보성읍,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,1339|315|45|80|52,1339,315,1831
3,전라남도,전라남도,보성군,벌교읍,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,2500|313|85|76|59,2500,313,3033
3,전라남도,전라남도,보성군,벌교읍,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,2175|434|123|81|68,2175,434,2881
3,전라남도,전라남도,보성군,노동면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,356|42|24|14|10,356,42,446
3,전라남도,전라남도,보성군,노동면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,140|28|17|9|7,140,28,201
3,전라남도,전라남도,보성군,미력면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,404|57|21|19|13,404,57,514
3,전라남도,전라남도,보성군,미력면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,216|34|15|16|7,216,34,288
3,전라남도,전라남도,보성군,겸백면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,306|41|15|11|17,306,41,390
3,전라남도,전라남도,보성군,겸백면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,146|44|13|8|8,146,44,219
3,전라남도,전라남도,보성군,율어면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,308|50|29|8|8,308,50,403
3,전라남도,전라남도,보성군,율어면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,128|31|11|4|11,128,31,185
3,전라남도,전라남도,보성군,복내면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,448|55|56|16|21,448,56,596
3,전라남도,전라남도,보성군,복내면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,187|35|20|8|10,187,35,260
3,전라남도,전라남도,보성군,문덕면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,239|42|24|5|8,239,42,318
3,전라남도,전라남도,보성군,문덕면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,117|31|14|5|2,117,31,169
3,전라남도,전라남도,보성군,조성면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,1093|116|31|26|22,1093,116,1288
3,전라남도,전라남도,보성군,조성면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,543|94|20|21|22,543,94,700
3,전라남도,전라남도,보성군,득량면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,988|126|28|41|33,988,126,1216
3,전라남도,전라남도,보성군,득량면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,632|119|36|40|35,632,119,862
3,전라남도,전라남도,보성군,회천면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,716|67|30|25|17,716,67,855
3,전라남도,전라남도,보성군,회천면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,599|104|33|29|26,599,104,791
3,전라남도,전라남도,보성군,웅치면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,368|42|17|18|14,368,42,459
3,전라남도,전라남도,보성군,웅치면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,169|27|12|6|7,169,27,221
3,전라남도,전라남도,화순군,화순읍,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,5854|476|350|264|114,5854,476,7058
3,전라남도,전라남도,화순군,화순읍,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,7854|1217|567|425|247,7854,1217,10310
3,전라남도,전라남도,화순군,한천면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,189|29|12|16|2,189,29,248
3,전라남도,전라남도,화순군,한천면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,195|39|12|10|7,195,39,263
3,전라남도,전라남도,화순군,춘양면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,397|42|12|16|10,397,42,477
3,전라남도,전라남도,화순군,춘양면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,236|32|17|22|5,236,32,312
3,전라남도,전라남도,화순군,청풍면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,222|32|11|12|9,222,32,286
3,전라남도,전라남도,화순군,청풍면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,145|18|5|16|4,145,18,188
3,전라남도,전라남도,화순군,이양면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,444|46|14|25|12,444,46,541
3,전라남도,전라남도,화순군,이양면,선거일투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,226|35|10|18|10,226,35,299
3,전라남도,전라남도,화순군,능주면,관내사전투표,더불어민주당 민형배|국민의힘 이정현|진보당 이종욱|정의당 강은미|무소속 김광만,708|75|33|46|22,708,75,884
